model,layer,projection,alpha,aggregate,n_matrices,gini_base_mean,gini_alpha_mean,delta_gini_mean,delta_gini_max,top_sv_rel_mean,top_sv_rel_max,top_sv_abs_delta_mean,top_sv_abs_delta_max,top_to_geomean_base_mean,top_to_geomean_base_max
llama31_8b_instruct,31,down_proj,-0.05,dense,1,0.19276602566242218,0.18356508016586304,-0.009200945496559143,-0.009200945496559143,0.9450809557267116,0.9450809557267116,-0.23555707931518555,-0.23555707931518555,3.09471000468505,3.09471000468505
llama31_8b_instruct,31,down_proj,0.0,dense,1,0.19276602566242218,0.19276602566242218,0.0,0.0,1.0,1.0,0.0,0.0,3.09471000468505,3.09471000468505
llama31_8b_instruct,31,down_proj,0.05,dense,1,0.19276602566242218,0.20190711319446564,0.009141087532043457,0.009141087532043457,1.0581104697700066,1.0581104697700066,0.24924564361572266,0.24924564361572266,3.09471000468505,3.09471000468505
llama31_8b_instruct,31,down_proj,0.1,dense,1,0.19276602566242218,0.21098673343658447,0.018220707774162292,0.018220707774162292,1.1195976893932655,1.1195976893932655,0.512974739074707,0.512974739074707,3.09471000468505,3.09471000468505
llama31_8b_instruct,31,down_proj,0.15,dense,1,0.19276602566242218,0.2200033962726593,0.02723737061023712,0.02723737061023712,1.1846579892918765,1.1846579892918765,0.7920293807983398,0.7920293807983398,3.09471000468505,3.09471000468505
llama31_8b_instruct,31,down_proj,0.2,dense,1,0.19276602566242218,0.22895562648773193,0.03618960082530975,0.03618960082530975,1.2534989282982623,1.2534989282982623,1.0872998237609863,1.0872998237609863,3.09471000468505,3.09471000468505
llama31_8b_instruct,31,up_proj,-0.2,dense,1,0.21426284313201904,0.17147746682167053,-0.04278537631034851,-0.04278537631034851,0.6047754051611053,0.6047754051611053,-7.474007606506348,-7.474007606506348,12.360294228219713,12.360294228219713
llama31_8b_instruct,31,up_proj,-0.15,dense,1,0.21426284313201904,0.18218070268630981,-0.03208214044570923,-0.03208214044570923,0.6857970358754245,0.6857970358754245,-5.941824913024902,-5.941824913024902,12.360294228219713,12.360294228219713
llama31_8b_instruct,31,up_proj,-0.1,dense,1,0.21426284313201904,0.19287903606891632,-0.021383807063102722,-0.021383807063102722,0.7776731071385129,0.7776731071385129,-4.204376220703125,-4.204376220703125,12.360294228219713,12.360294228219713
llama31_8b_instruct,31,up_proj,-0.05,dense,1,0.21426284313201904,0.20357286930084229,-0.010689973831176758,-0.010689973831176758,0.8818576218862137,0.8818576218862137,-2.2341651916503906,-2.2341651916503906,12.360294228219713,12.360294228219713
llama31_8b_instruct,31,up_proj,0.0,dense,1,0.21426284313201904,0.21426287293434143,2.9802322387695312e-08,2.9802322387695312e-08,0.9999998991396409,0.9999998991396409,-1.9073486328125e-06,-1.9073486328125e-06,12.360294228219713,12.360294228219713
llama31_8b_instruct,31,up_proj,0.05,dense,1,0.21426284313201904,0.22494976222515106,0.010686919093132019,0.010686919093132019,1.1339696882345787,1.1339696882345787,2.5334720611572266,2.5334720611572266,12.360294228219713,12.360294228219713
llama31_8b_instruct,31,up_proj,0.1,dense,1,0.21426284313201904,0.23563483357429504,0.021371990442276,0.021371990442276,1.2858869730575757,1.2858869730575757,5.406347274780273,5.406347274780273,12.360294228219713,12.360294228219713
llama31_8b_instruct,31,up_proj,0.15,dense,1,0.21426284313201904,0.24631953239440918,0.03205668926239014,0.03205668926239014,1.4581569705905313,1.4581569705905313,8.664108276367188,8.664108276367188,12.360294228219713,12.360294228219713
llama31_8b_instruct,31,up_proj,0.2,dense,1,0.21426284313201904,0.2570054531097412,0.04274260997772217,0.04274260997772217,1.6535059363381517,1.6535059363381517,12.35831069946289,12.35831069946289,12.360294228219713,12.360294228219713
llama32_1b_instruct,0,down_proj,-0.2,dense,1,0.1611056625843048,0.12979280948638916,-0.03131285309791565,-0.03131285309791565,0.7830454823146243,0.7830454823146243,-1.049215316772461,-1.049215316772461,3.396762575651848,3.396762575651848
llama32_1b_instruct,0,down_proj,-0.15,dense,1,0.1611056625843048,0.13766689598560333,-0.023438766598701477,-0.023438766598701477,0.8324156689395795,0.8324156689395795,-0.8104557991027832,-0.8104557991027832,3.396762575651848,3.396762575651848
llama32_1b_instruct,0,down_proj,-0.1,dense,1,0.1611056625843048,0.14551056921482086,-0.015595093369483948,-0.015595093369483948,0.8848985392699623,0.8848985392699623,-0.556643009185791,-0.556643009185791,3.396762575651848,3.396762575651848
llama32_1b_instruct,0,down_proj,-0.05,dense,1,0.1611056625843048,0.15332357585430145,-0.007782086730003357,-0.007782086730003357,0.9406905032630477,0.9406905032630477,-0.28682708740234375,-0.28682708740234375,3.396762575651848,3.396762575651848
llama32_1b_instruct,0,down_proj,0.0,dense,1,0.1611056625843048,0.1611056625843048,0.0,0.0,1.0,1.0,0.0,0.0,3.396762575651848,3.396762575651848
llama32_1b_instruct,0,down_proj,0.05,dense,1,0.1611056625843048,0.16885662078857422,0.007750958204269409,0.007750958204269409,1.0630489766765148,1.0630489766765148,0.30491161346435547,0.30491161346435547,3.396762575651848,3.396762575651848
llama32_1b_instruct,0,down_proj,0.1,dense,1,0.1611056625843048,0.17657628655433655,0.015470623970031738,0.015470623970031738,1.1300730858015715,1.1300730858015715,0.6290473937988281,0.6290473937988281,3.396762575651848,3.396762575651848
llama32_1b_instruct,0,down_proj,0.15,dense,1,0.1611056625843048,0.18426448106765747,0.02315881848335266,0.02315881848335266,1.2013229669893233,1.2013229669893233,0.9736194610595703,0.9736194610595703,3.396762575651848,3.396762575651848
llama32_1b_instruct,0,down_proj,0.2,dense,1,0.1611056625843048,0.19192108511924744,0.030815422534942627,0.030815422534942627,1.277065134353482,1.277065134353482,1.339916706085205,1.339916706085205,3.396762575651848,3.396762575651848
llama32_1b_instruct,0,up_proj,-0.2,dense,1,0.17197124660015106,0.13872775435447693,-0.03324349224567413,-0.03324349224567413,0.7696476802396053,0.7696476802396053,-1.2099428176879883,-1.2099428176879883,3.702885057071357,3.702885057071357
llama32_1b_instruct,0,up_proj,-0.15,dense,1,0.17197124660015106,0.14709846675395966,-0.024872779846191406,-0.024872779846191406,0.8217107465806203,0.8217107465806203,-0.9364776611328125,-0.9364776611328125,3.702885057071357,3.702885057071357
llama32_1b_instruct,0,up_proj,-0.1,dense,1,0.17197124660015106,0.1554296463727951,-0.016541600227355957,-0.016541600227355957,0.8772956851142142,0.8772956851142142,-0.6445136070251465,-0.6445136070251465,3.702885057071357,3.702885057071357
llama32_1b_instruct,0,up_proj,-0.05,dense,1,0.17197124660015106,0.1637207418680191,-0.008250504732131958,-0.008250504732131958,0.936640706760179,0.936640706760179,-0.33279943466186523,-0.33279943466186523,3.702885057071357,3.702885057071357
llama32_1b_instruct,0,up_proj,0.0,dense,1,0.17197124660015106,0.17197124660015106,0.0,0.0,1.0000000907816005,1.0000000907816005,4.76837158203125e-07,4.76837158203125e-07,3.702885057071357,3.702885057071357
llama32_1b_instruct,0,up_proj,0.05,dense,1,0.17197124660015106,0.18018050491809845,0.008209258317947388,0.008209258317947388,1.0676453649456654,1.0676453649456654,0.3553123474121094,0.3553123474121094,3.702885057071357,3.702885057071357
llama32_1b_instruct,0,up_proj,0.1,dense,1,0.17197124660015106,0.188348188996315,0.01637694239616394,0.01637694239616394,1.139866667247669,1.139866667247669,0.7346601486206055,0.7346601486206055,3.702885057071357,3.702885057071357
llama32_1b_instruct,0,up_proj,0.15,dense,1,0.17197124660015106,0.19647373259067535,0.024502485990524292,0.024502485990524292,1.2169733813822188,1.2169733813822188,1.1396689414978027,1.1396689414978027,3.702885057071357,3.702885057071357
llama32_1b_instruct,0,up_proj,0.2,dense,1,0.17197124660015106,0.20455676317214966,0.032585516571998596,0.032585516571998596,1.299295952375246,1.299295952375246,1.5720744132995605,1.5720744132995605,3.702885057071357,3.702885057071357
llama32_1b_instruct,1,down_proj,-0.2,dense,1,0.18043074011802673,0.14641490578651428,-0.03401583433151245,-0.03401583433151245,0.7822009204062286,0.7822009204062286,-1.0250673294067383,-1.0250673294067383,3.415138781651436,3.415138781651436
llama32_1b_instruct,1,down_proj,-0.15,dense,1,0.18043074011802673,0.15501420199871063,-0.0254165381193161,-0.0254165381193161,0.8317421812936648,0.8317421812936648,-0.7919023036956787,-0.7919023036956787,3.415138781651436,3.415138781651436
llama32_1b_instruct,1,down_proj,-0.1,dense,1,0.18043074011802673,0.1635497510433197,-0.01688098907470703,-0.01688098907470703,0.884421167661428,0.884421167661428,-0.5439696311950684,-0.5439696311950684,3.415138781651436,3.415138781651436
llama32_1b_instruct,1,down_proj,-0.05,dense,1,0.18043074011802673,0.17202185094356537,-0.008408889174461365,-0.008408889174461365,0.9404367101926029,0.9404367101926029,-0.2803335189819336,-0.2803335189819336,3.415138781651436,3.415138781651436
llama32_1b_instruct,1,down_proj,0.0,dense,1,0.18043074011802673,0.18043074011802673,0.0,0.0,1.0,1.0,0.0,0.0,3.415138781651436,3.415138781651436
llama32_1b_instruct,1,down_proj,0.05,dense,1,0.18043074011802673,0.18877670168876648,0.008345961570739746,0.008345961570739746,1.063335652433632,1.063335652433632,0.29808807373046875,0.29808807373046875,3.415138781651436,3.415138781651436
llama32_1b_instruct,1,down_proj,0.1,dense,1,0.18043074011802673,0.19706012308597565,0.016629382967948914,0.016629382967948914,1.1306828722031868,1.1306828722031868,0.6150565147399902,0.6150565147399902,3.415138781651436,3.415138781651436
llama32_1b_instruct,1,down_proj,0.15,dense,1,0.18043074011802673,0.20528119802474976,0.024850457906723022,0.024850457906723022,1.2022955546930272,1.2022955546930272,0.9521002769470215,0.9521002769470215,3.415138781651436,3.415138781651436
llama32_1b_instruct,1,down_proj,0.2,dense,1,0.18043074011802673,0.21344037353992462,0.03300963342189789,0.03300963342189789,1.2784438056871552,1.2784438056871552,1.310490608215332,1.310490608215332,3.415138781651436,3.415138781651436
llama32_1b_instruct,1,up_proj,-0.2,dense,1,0.1671024113893509,0.13516370952129364,-0.03193870186805725,-0.03193870186805725,0.7296493735452853,0.7296493735452853,-1.852327823638916,-1.852327823638916,4.835362145801918,4.835362145801918
llama32_1b_instruct,1,up_proj,-0.15,dense,1,0.1671024113893509,0.14321981370449066,-0.02388259768486023,-0.02388259768486023,0.7894699736846428,0.7894699736846428,-1.44246244430542,-1.44246244430542,4.835362145801918,4.835362145801918
llama32_1b_instruct,1,up_proj,-0.1,dense,1,0.1671024113893509,0.15122833847999573,-0.015874072909355164,-0.015874072909355164,0.8541950905281138,0.8541950905281138,-0.9989933967590332,-0.9989933967590332,4.835362145801918,4.835362145801918
llama32_1b_instruct,1,up_proj,-0.05,dense,1,0.1671024113893509,0.15918919444084167,-0.007913216948509216,-0.007913216948509216,0.9242267758551238,0.9242267758551238,-0.5191659927368164,-0.5191659927368164,4.835362145801918,4.835362145801918
llama32_1b_instruct,1,up_proj,0.0,dense,1,0.1671024113893509,0.1671024113893509,0.0,0.0,1.0,1.0,0.0,0.0,4.835362145801918,4.835362145801918
llama32_1b_instruct,1,up_proj,0.05,dense,1,0.1671024113893509,0.17496800422668457,0.00786559283733368,0.00786559283733368,1.0819853660668577,1.0819853660668577,0.5617289543151855,0.5617289543151855,4.835362145801918,4.835362145801918
llama32_1b_instruct,1,up_proj,0.1,dense,1,0.1671024113893509,0.1827860325574875,0.015683621168136597,0.015683621168136597,1.1706925200970213,1.1706925200970213,1.1695127487182617,1.1695127487182617,4.835362145801918,4.835362145801918
llama32_1b_instruct,1,up_proj,0.15,dense,1,0.1671024113893509,0.19055669009685516,0.023454278707504272,0.023454278707504272,1.26667244771239,1.26667244771239,1.8271265029907227,1.8271265029907227,4.835362145801918,4.835362145801918
llama32_1b_instruct,1,up_proj,0.2,dense,1,0.1671024113893509,0.19828002154827118,0.031177610158920288,0.031177610158920288,1.370521232259126,1.370521232259126,2.538654327392578,2.538654327392578,4.835362145801918,4.835362145801918
llama32_1b_instruct,2,down_proj,-0.2,dense,1,0.19185175001621246,0.15506310760974884,-0.03678864240646362,-0.03678864240646362,0.7638125764265163,0.7638125764265163,-1.2068872451782227,-1.2068872451782227,3.8465017590475075,3.8465017590475075
llama32_1b_instruct,2,down_proj,-0.15,dense,1,0.19185175001621246,0.16433970630168915,-0.027512043714523315,-0.027512043714523315,0.8170338934336279,0.8170338934336279,-0.9349331855773926,-0.9349331855773926,3.8465017590475075,3.8465017590475075
llama32_1b_instruct,2,down_proj,-0.1,dense,1,0.19185175001621246,0.1735636293888092,-0.01828812062740326,-0.01828812062740326,0.8739637161614366,0.8739637161614366,-0.6440291404724121,-0.6440291404724121,3.8465017590475075,3.8465017590475075
llama32_1b_instruct,2,down_proj,-0.05,dense,1,0.19185175001621246,0.1827344447374344,-0.009117305278778076,-0.009117305278778076,0.9348601590716689,0.9348601590716689,-0.3328561782836914,-0.3328561782836914,3.8465017590475075,3.8465017590475075
llama32_1b_instruct,2,down_proj,0.0,dense,1,0.19185175001621246,0.19185175001621246,0.0,0.0,0.9999999066831302,0.9999999066831302,-4.76837158203125e-07,-4.76837158203125e-07,3.8465017590475075,3.8465017590475075
llama32_1b_instruct,2,down_proj,0.05,dense,1,0.19185175001621246,0.20091526210308075,0.009063512086868286,0.009063512086868286,1.0696785868391858,1.0696785868391858,0.356048583984375,0.356048583984375,3.8465017590475075,3.8465017590475075
llama32_1b_instruct,2,down_proj,0.1,dense,1,0.19185175001621246,0.20992468297481537,0.018072932958602905,0.018072932958602905,1.1442121704608061,1.1442121704608061,0.736905574798584,0.736905574798584,3.8465017590475075,3.8465017590475075
llama32_1b_instruct,2,down_proj,0.15,dense,1,0.19185175001621246,0.21887975931167603,0.027028009295463562,0.027028009295463562,1.2239393044683102,1.2239393044683102,1.144300937652588,1.144300937652588,3.8465017590475075,3.8465017590475075
llama32_1b_instruct,2,down_proj,0.2,dense,1,0.19185175001621246,0.22778034210205078,0.03592859208583832,0.03592859208583832,1.309221591731976,1.309221591731976,1.5800824165344238,1.5800824165344238,3.8465017590475075,3.8465017590475075
llama32_1b_instruct,2,up_proj,-0.2,dense,1,0.16733983159065247,0.13587911427021027,-0.0314607173204422,-0.0314607173204422,0.8384085573830206,0.8384085573830206,-0.5284197330474854,-0.5284197330474854,2.4139124949852353,2.4139124949852353
llama32_1b_instruct,2,up_proj,-0.15,dense,1,0.16733983159065247,0.14384020864963531,-0.02349962294101715,-0.02349962294101715,0.8761768012935756,0.8761768012935756,-0.40491390228271484,-0.40491390228271484,2.4139124949852353,2.4139124949852353
llama32_1b_instruct,2,up_proj,-0.1,dense,1,0.16733983159065247,0.15173742175102234,-0.015602409839630127,-0.015602409839630127,0.9156465158165973,0.9156465158165973,-0.27584409713745117,-0.27584409713745117,2.4139124949852353,2.4139124949852353
llama32_1b_instruct,2,up_proj,-0.05,dense,1,0.16733983159065247,0.15957066416740417,-0.007769167423248291,-0.007769167423248291,0.9568941092822851,0.9568941092822851,-0.1409604549407959,-0.1409604549407959,2.4139124949852353,2.4139124949852353
llama32_1b_instruct,2,up_proj,0.0,dense,1,0.16733983159065247,0.16733983159065247,0.0,0.0,1.0,1.0,0.0,0.0,2.4139124949852353,2.4139124949852353
llama32_1b_instruct,2,up_proj,0.05,dense,1,0.16733983159065247,0.1750449240207672,0.007705092430114746,0.007705092430114746,1.0450476684450074,1.0450476684450074,0.1473102569580078,0.1473102569580078,2.4139124949852353,2.4139124949852353
llama32_1b_instruct,2,up_proj,0.1,dense,1,0.16733983159065247,0.18268582224845886,0.015345990657806396,0.015345990657806396,1.09212445925431,1.09212445925431,0.3012559413909912,0.3012559413909912,2.4139124949852353,2.4139124949852353
llama32_1b_instruct,2,up_proj,0.15,dense,1,0.16733983159065247,0.1902625858783722,0.022922754287719727,0.022922754287719727,1.1413220915876323,1.1413220915876323,0.46213698387145996,0.46213698387145996,2.4139124949852353,2.4139124949852353
llama32_1b_instruct,2,up_proj,0.2,dense,1,0.16733983159065247,0.19777517020702362,0.030435338616371155,0.030435338616371155,1.1927358571315876,1.1927358571315876,0.6302649974822998,0.6302649974822998,2.4139124949852353,2.4139124949852353
llama32_1b_instruct,3,down_proj,-0.2,dense,1,0.19506865739822388,0.1580263376235962,-0.037042319774627686,-0.037042319774627686,0.7752187431787275,0.7752187431787275,-1.0139927864074707,-1.0139927864074707,3.5717304088342825,3.5717304088342825
llama32_1b_instruct,3,down_proj,-0.15,dense,1,0.19506865739822388,0.16738277673721313,-0.027685880661010742,-0.027685880661010742,0.8261676829316633,0.8261676829316633,-0.7841610908508301,-0.7841610908508301,3.5717304088342825,3.5717304088342825
llama32_1b_instruct,3,down_proj,-0.1,dense,1,0.19506865739822388,0.1766754686832428,-0.01839318871498108,-0.01839318871498108,0.8804650912048726,0.8804650912048726,-0.53922438621521,-0.53922438621521,3.5717304088342825,3.5717304088342825
llama32_1b_instruct,3,down_proj,-0.05,dense,1,0.19506865739822388,0.1859041452407837,-0.009164512157440186,-0.009164512157440186,0.9383309928495888,0.9383309928495888,-0.27819013595581055,-0.27819013595581055,3.5717304088342825,3.5717304088342825
llama32_1b_instruct,3,down_proj,0.0,dense,1,0.19506865739822388,0.19506865739822388,0.0,0.0,1.0,1.0,0.0,0.0,3.5717304088342825,3.5717304088342825
llama32_1b_instruct,3,down_proj,0.05,dense,1,0.19506865739822388,0.2041688859462738,0.009100228548049927,0.009100228548049927,1.0657220520078918,1.0657220520078918,0.29647350311279297,0.29647350311279297,3.5717304088342825,3.5717304088342825
llama32_1b_instruct,3,down_proj,0.1,dense,1,0.19506865739822388,0.21320481598377228,0.0181361585855484,0.0181361585855484,1.1357634196396624,1.1357634196396624,0.612431526184082,0.612431526184082,3.5717304088342825,3.5717304088342825
llama32_1b_instruct,3,down_proj,0.15,dense,1,0.19506865739822388,0.22217638790607452,0.027107730507850647,0.027107730507850647,1.2104081320931324,1.2104081320931324,0.949155330657959,0.949155330657959,3.5717304088342825,3.5717304088342825
llama32_1b_instruct,3,down_proj,0.2,dense,1,0.19506865739822388,0.23108360171318054,0.036014944314956665,0.036014944314956665,1.2899586112272396,1.2899586112272396,1.308009147644043,1.308009147644043,3.5717304088342825,3.5717304088342825
llama32_1b_instruct,3,up_proj,-0.2,dense,1,0.16856980323791504,0.1364687830209732,-0.032101020216941833,-0.032101020216941833,0.8117759871232146,0.8117759871232146,-0.7032530307769775,-0.7032530307769775,2.8367377915086265,2.8367377915086265
llama32_1b_instruct,3,up_proj,-0.15,dense,1,0.16856980323791504,0.1445746123790741,-0.023995190858840942,-0.023995190858840942,0.8552186740954242,0.8552186740954242,-0.5409400463104248,-0.5409400463104248,2.8367377915086265,2.8367377915086265
llama32_1b_instruct,3,up_proj,-0.1,dense,1,0.16856980323791504,0.15262702107429504,-0.015942782163619995,-0.015942782163619995,0.9009861660321185,0.9009861660321185,-0.36994099617004395,-0.36994099617004395,2.8367377915086265,2.8367377915086265
llama32_1b_instruct,3,up_proj,-0.05,dense,1,0.16856980323791504,0.16062556207180023,-0.007944241166114807,-0.007944241166114807,0.9492029604762736,0.9492029604762736,-0.1897907257080078,-0.1897907257080078,2.8367377915086265,2.8367377915086265
llama32_1b_instruct,3,up_proj,0.0,dense,1,0.16856980323791504,0.16856980323791504,0.0,0.0,1.0000000638121695,1.0000000638121695,2.384185791015625e-07,2.384185791015625e-07,2.8367377915086265,2.8367377915086265
llama32_1b_instruct,3,up_proj,0.05,dense,1,0.16856980323791504,0.17645934224128723,0.007889539003372192,0.007889539003372192,1.0535156293870866,1.0535156293870866,0.19994807243347168,0.19994807243347168,2.8367377915086265,2.8367377915086265
llama32_1b_instruct,3,up_proj,0.1,dense,1,0.16856980323791504,0.18429385125637054,0.015724048018455505,0.015724048018455505,1.109895148947814,1.109895148947814,0.4105963706970215,0.4105963706970215,2.8367377915086265,2.8367377915086265
llama32_1b_instruct,3,up_proj,0.15,dense,1,0.16856980323791504,0.19207291305065155,0.02350310981273651,0.02350310981273651,1.169291771701498,1.169291771701498,0.6325173377990723,0.6325173377990723,2.8367377915086265,2.8367377915086265
llama32_1b_instruct,3,up_proj,0.2,dense,1,0.16856980323791504,0.19979622960090637,0.031226426362991333,0.031226426362991333,1.2318670062495087,1.2318670062495087,0.8663144111633301,0.8663144111633301,2.8367377915086265,2.8367377915086265
llama32_1b_instruct,4,down_proj,-0.2,dense,1,0.2031652331352234,0.16514238715171814,-0.03802284598350525,-0.03802284598350525,0.7555873899569688,0.7555873899569688,-1.2233765125274658,-1.2233765125274658,4.060470942881827,4.060470942881827
llama32_1b_instruct,4,down_proj,-0.15,dense,1,0.2031652331352234,0.17476165294647217,-0.02840358018875122,-0.02840358018875122,0.8104263777468484,0.8104263777468484,-0.9488868713378906,-0.9488868713378906,4.060470942881827,4.060470942881827
llama32_1b_instruct,4,down_proj,-0.1,dense,1,0.2031652331352234,0.18430458009243011,-0.018860653042793274,-0.018860653042793274,0.8692453008136587,0.8692453008136587,-0.6544761657714844,-0.6544761657714844,4.060470942881827,4.060470942881827
llama32_1b_instruct,4,down_proj,-0.05,dense,1,0.2031652331352234,0.1937721073627472,-0.009393125772476196,-0.009393125772476196,0.9323333361912846,0.9323333361912846,-0.3386969566345215,-0.3386969566345215,4.060470942881827,4.060470942881827
llama32_1b_instruct,4,down_proj,0.0,dense,1,0.2031652331352234,0.2031652331352234,0.0,0.0,1.0,1.0,0.0,0.0,4.060470942881827,4.060470942881827
llama32_1b_instruct,4,down_proj,0.05,dense,1,0.2031652331352234,0.21248489618301392,0.009319663047790527,0.009319663047790527,1.072577767235113,1.072577767235113,0.363278865814209,0.363278865814209,4.060470942881827,4.060470942881827
llama32_1b_instruct,4,down_proj,0.1,dense,1,0.2031652331352234,0.22173210978507996,0.018566876649856567,0.018566876649856567,1.1504233102125077,1.1504233102125077,0.752924919128418,0.752924919128418,4.060470942881827,4.060470942881827
llama32_1b_instruct,4,down_proj,0.15,dense,1,0.2031652331352234,0.23090772330760956,0.02774249017238617,0.02774249017238617,1.233918451219059,1.233918451219059,1.170849323272705,1.170849323272705,4.060470942881827,4.060470942881827
llama32_1b_instruct,4,down_proj,0.2,dense,1,0.2031652331352234,0.2400127500295639,0.036847516894340515,0.036847516894340515,1.323473687319175,1.323473687319175,1.6191067695617676,1.6191067695617676,4.060470942881827,4.060470942881827
llama32_1b_instruct,4,up_proj,-0.2,dense,1,0.17389491200447083,0.14087136089801788,-0.03302355110645294,-0.03302355110645294,0.8342906300856815,0.8342906300856815,-0.5325074195861816,-0.5325074195861816,2.474076484809704,2.474076484809704
llama32_1b_instruct,4,up_proj,-0.15,dense,1,0.17389491200447083,0.14921508729457855,-0.024679824709892273,-0.024679824709892273,0.8729472812250411,0.8729472812250411,-0.40828418731689453,-0.40828418731689453,2.474076484809704,2.474076484809704
llama32_1b_instruct,4,up_proj,-0.1,dense,1,0.17389491200447083,0.15750059485435486,-0.016394317150115967,-0.016394317150115967,0.9133950938556898,0.9133950938556898,-0.2783050537109375,-0.2783050537109375,2.474076484809704,2.474076484809704
llama32_1b_instruct,4,up_proj,-0.05,dense,1,0.17389491200447083,0.16572736203670502,-0.008167549967765808,-0.008167549967765808,0.9557170896704766,0.9557170896704766,-0.1423032283782959,-0.1423032283782959,2.474076484809704,2.474076484809704
llama32_1b_instruct,4,up_proj,0.0,dense,1,0.17389491200447083,0.17389491200447083,0.0,0.0,1.0,1.0,0.0,0.0,2.474076484809704,2.474076484809704
llama32_1b_instruct,4,up_proj,0.05,dense,1,0.17389491200447083,0.18200290203094482,0.008107990026473999,0.008107990026473999,1.0463347851618943,1.0463347851618943,0.1488969326019287,0.1488969326019287,2.474076484809704,2.474076484809704
llama32_1b_instruct,4,up_proj,0.1,dense,1,0.17389491200447083,0.19005087018013,0.01615595817565918,0.01615595817565918,1.0948165602680733,1.0948165602680733,0.30469322204589844,0.30469322204589844,2.474076484809704,2.474076484809704
llama32_1b_instruct,4,up_proj,0.15,dense,1,0.17389491200447083,0.1980384886264801,0.024143576622009277,0.024143576622009277,1.1455445952247316,1.1455445952247316,0.46770787239074707,0.46770787239074707,2.474076484809704,2.474076484809704
llama32_1b_instruct,4,up_proj,0.2,dense,1,0.17389491200447083,0.20596550405025482,0.032070592045784,0.032070592045784,1.198623056659894,1.198623056659894,0.6382756233215332,0.6382756233215332,2.474076484809704,2.474076484809704
llama32_1b_instruct,5,down_proj,-0.2,dense,1,0.2146293818950653,0.1742033064365387,-0.04042607545852661,-0.04042607545852661,0.7278341701627419,0.7278341701627419,-1.632439136505127,-1.632439136505127,4.89595935210212,4.89595935210212
llama32_1b_instruct,5,down_proj,-0.15,dense,1,0.2146293818950653,0.18441957235336304,-0.03020980954170227,-0.03020980954170227,0.7879965296694894,0.7879965296694894,-1.27158784866333,-1.27158784866333,4.89595935210212,4.89595935210212
llama32_1b_instruct,5,down_proj,-0.1,dense,1,0.2146293818950653,0.19456207752227783,-0.020067304372787476,-0.020067304372787476,0.8531320066757673,0.8531320066757673,-0.8809080123901367,-0.8809080123901367,4.89595935210212,4.89595935210212
llama32_1b_instruct,5,down_proj,-0.05,dense,1,0.2146293818950653,0.2046317607164383,-0.009997621178627014,-0.009997621178627014,0.9236513772685402,0.9236513772685402,-0.45793581008911133,-0.45793581008911133,4.89595935210212,4.89595935210212
llama32_1b_instruct,5,down_proj,0.0,dense,1,0.2146293818950653,0.2146293818950653,0.0,0.0,1.0,1.0,0.0,0.0,4.89595935210212,4.89595935210212
llama32_1b_instruct,5,down_proj,0.05,dense,1,0.2146293818950653,0.2245558649301529,0.009926483035087585,0.009926483035087585,1.0826595648858075,1.0826595648858075,0.49578857421875,0.49578857421875,4.89595935210212,4.89595935210212
llama32_1b_instruct,5,down_proj,0.1,dense,1,0.2146293818950653,0.2344120591878891,0.01978267729282379,0.01978267729282379,1.1721515914015748,1.1721515914015748,1.0325579643249512,1.0325579643249512,4.89595935210212,4.89595935210212
llama32_1b_instruct,5,down_proj,0.15,dense,1,0.2146293818950653,0.2441987544298172,0.029569372534751892,0.029569372534751892,1.2690409264793485,1.2690409264793485,1.6136960983276367,1.6136960983276367,4.89595935210212,4.89595935210212
llama32_1b_instruct,5,down_proj,0.2,dense,1,0.2146293818950653,0.25391674041748047,0.03928735852241516,0.03928735852241516,1.3739392425040917,1.3739392425040917,2.2428717613220215,2.2428717613220215,4.89595935210212,4.89595935210212
llama32_1b_instruct,5,up_proj,-0.2,dense,1,0.18683943152427673,0.151584193110466,-0.03525523841381073,-0.03525523841381073,0.8129361777605253,0.8129361777605253,-0.6829261779785156,-0.6829261779785156,2.8165524190470372,2.8165524190470372
llama32_1b_instruct,5,up_proj,-0.15,dense,1,0.18683943152427673,0.16050216555595398,-0.026337265968322754,-0.026337265968322754,0.8561350945092223,0.8561350945092223,-0.5252170562744141,-0.5252170562744141,2.8165524190470372,2.8165524190470372
llama32_1b_instruct,5,up_proj,-0.1,dense,1,0.18683943152427673,0.16935093700885773,-0.017488494515419006,-0.017488494515419006,0.9016296639179395,0.9016296639179395,-0.3591270446777344,-0.3591270446777344,2.8165524190470372,2.8165524190470372
llama32_1b_instruct,5,up_proj,-0.05,dense,1,0.18683943152427673,0.1781301498413086,-0.00870928168296814,-0.00870928168296814,0.9495418131463339,0.9495418131463339,-0.18421101570129395,-0.18421101570129395,2.8165524190470372,2.8165524190470372
llama32_1b_instruct,5,up_proj,0.0,dense,1,0.18683943152427673,0.18683943152427673,0.0,0.0,1.0,1.0,0.0,0.0,2.8165524190470372,2.8165524190470372
llama32_1b_instruct,5,up_proj,0.05,dense,1,0.18683943152427673,0.19547836482524872,0.008638933300971985,0.008638933300971985,1.0531394741563074,1.0531394741563074,0.1939997673034668,0.1939997673034668,2.8165524190470372,2.8165524190470372
llama32_1b_instruct,5,up_proj,0.1,dense,1,0.18683943152427673,0.20404678583145142,0.017207354307174683,0.017207354307174683,1.109102734309617,1.109102734309617,0.39830851554870605,0.39830851554870605,2.8165524190470372,2.8165524190470372
